57	4465
57	5884
57	3649
57	4920
57	5605
57	4098
58	450
58	9873
59	3076
59	3751
59	5700
59	3895
59	3077
59	533
59	5359
59	5462
59	16260
60	916
60	815
60	9458
61	9365
61	7689
61	9334
61	16244
61	9070
61	17131
62	5767
62	5662
62	6227
62	5992
62	6762
62	4302
62	4578
62	6023
63	1147
63	16644
63	968
63	1090
63	864
63	7824
63	981
63	2277
63	1062
63	746
64	1884
65	2057
65	2930
65	4049
66	265
66	3834
66	7027
67	78
67	195
68	4795
68	1021
69	3751
69	2082
69	6143
69	2516
69	4704
69	6929
69	4791
69	4690
70	71
71	148
71	70
71	346
72	968
72	4820
72	394
72	7421
73	17365
73	1161
74	10598
74	1098
74	10629
74	5741
74	11118
74	11196
74	15751
74	11048
74	16604
74	7011
74	11585
74	652
74	917
74	8527
74	12793
75	5827
75	5026
75	1351
75	2742
75	6497
75	160
75	5080
75	6034
76	893
76	7598
77	8779
78	67
78	17117
78	8779
78	684
78	9885
78	7537
78	1952
78	887
78	1132
79	3329
79	11239
79	688
79	708
79	10598
79	11005
79	216
79	17714
79	854
79	3846
80	4334
80	6841
81	3600
81	4126
81	3762
82	6123
83	566
83	3845
84	5974
84	4334
84	5606
84	17526
84	5745
84	4354
84	16061
84	4121
85	5882
85	6034
86	5465
86	1931
86	4192
86	1168
86	1782
87	2032
87	3718
87	14388
88	2855
88	6182
88	2399
89	2483
89	2553
89	7055
90	5224
91	14597
91	14324
92	6651
92	6865
93	1873
94	1472
94	6902
94	6710
94	6349
94	4001
94	1792
94	4305
94	4088
94	4469
94	4652
95	1586
96	6513
96	4450
96	5638
96	4795
96	5841
96	3925
96	3080
96	4139
96	6036
97	6831
97	5638
97	5977
98	15689
98	4192
98	16002
98	15684
98	3639
98	16600
98	16300
99	3768
99	3769
99	1797
100	6357
100	101
100	5551
100	3846
101	6665
101	16098
101	1003
101	100
102	880
102	7575
102	858
102	17567
102	7647
102	12730
102	1952
103	3388
103	1780
103	3189
103	2073
103	3485
103	6598
104	14691
104	14537
104	14370
105	2525
105	6841
105	4931
105	5203
105	16253
105	3595
105	15618
105	16550
106	8326
106	1212
106	8041
106	8158
106	8711
106	8040
106	583
106	8072
107	17029
108	7457
108	16036
108	7910
108	17545
108	16490
108	726
108	16049
109	4941
109	6884
109	6971
109	4172
109	2283
109	3890
110	3806
110	3990
110	4519
110	4450
110	5638
110	2734
110	4930
110	1517
110	4645
110	4139
110	3174
111	2027
111	5477
112	14538
113	6416
113	2332
113	2234
113	1967
113	2139
113	1781
113	2499
114	5833
115	1795
116	11048
117	2742
117	6416
117	6748
117	4050
118	4244
118	1326
118	6864
118	17071
118	13163
118	3611
119	16288
119	15566
119	16019
120	5216
120	4770
121	4053
121	128
121	3145
121	1941
121	2512
121	3460
121	4079
121	123
121	4700
121	5757
122	4007
122	4139
122	1477
123	6037
123	3751
123	6813
123	2057
123	2512
123	3460
123	4079
123	6089
123	121
123	2010
123	5920
124	126
125	2049
125	5483
125	6092
125	4934
125	4200
125	16872
125	4579
126	124
127	1012
127	9233
127	16534
127	10598
127	964
127	10657
127	980
127	10625
127	10924
127	798
127	16697
127	426
127	3845
127	16168
127	10860
127	490
127	414
127	17333
127	13660
127	5747
127	11364
127	8371
127	9695
127	12291
127	16188
127	421
127	17203
127	16425
127	340
127	12519
127	1098
127	41
127	585
127	4261
127	11946
127	16247
127	8081
127	12470
127	17305
127	16912
127	934
127	266
127	161
127	652
127	8218
127	13448
127	12763
127	16881
127	5493
127	11244
127	10645
127	14584
127	5738
127	16274
127	16273
127	16481
127	326
127	16480
127	9938
128	6101
128	524
128	553
128	121
129	17025
129	1101
130	6036
131	9194
131	8964
131	7658
132	4047
132	5768
132	2270
132	14150
132	4271
133	447
133	3751
133	6326
133	14594
133	4701
133	6810
133	5066
133	4316
133	3016
133	16259
133	3688
133	6020
133	17258
134	3751
134	6813
134	3387
134	4608
134	2057
134	665
134	2516
134	2102
134	2429
134	6265
135	4333
135	4339
135	4755
136	7179
136	2891
136	4077
136	225
136	3031
136	2773
136	2934
137	3853
137	1936
137	4766
137	6880
137	4579
138	4053
138	2427
138	4893
139	6348
139	3590
139	4377
140	869
140	6073
141	1985
141	1988
141	2512
141	3460
141	4079
141	512
141	516
142	3835
142	6005
142	153
142	4863
142	5926
143	5801
143	7434
143	6826
144	16288
144	8896
144	9618
144	206
144	16111
144	15566
144	15598
144	16019
144	13167
145	5465
146	427
146	3813
146	6322
146	2063
146	7992
146	5541
146	2314
146	4030
146	559
146	6036
147	3155
148	6841
148	6009
148	4931
148	3636
148	320
148	71
149	626
149	5463
149	16487
149	15642
149	17251
150	9799
150	7654
150	13542
150	16358
150	9194
150	9470
150	9320
150	928
150	11003
150	9839
150	9266
150	1049
151	11003
151	3911
151	5879
151	3846
152	6542
152	6055
152	6132
152	3684
152	3624
152	4062
152	3001
152	1842
152	5669
152	3929
152	4264
152	3733
153	3834
153	6007
153	6005
153	6638
153	7027
153	142
153	4863
153	2038
154	14637
154	3654
154	15728
154	15519
154	1851
154	2997
155	16081
156	6592
156	4246
156	698
156	157
157	156
157	4820
157	5713
158	5968
158	6317
158	3775
158	3713
158	3813
158	3929
158	6318
158	7150
158	3920
159	3718
159	4733
159	1185
159	5975
159	7860
159	2345
159	5978
159	1468
160	6696
160	2796
160	1324
160	821
160	7272
160	1855
160	7141
160	75
160	953
160	6034
160	1382
160	3436
161	6
161	17055
161	1150
161	127
162	11316
162	7668
162	8770
162	10860
162	8779
162	1036
162	3293
162	778
162	887
162	931
162	16683
162	955
163	11176
163	8888
164	3121
164	6090
164	3124
164	3860
165	4477
165	4004
165	2181
165	1945
165	1973
165	3996
166	4569
166	6532
166	5465
166	16960
166	3639
166	4838
167	9308
167	7982
168	3751
168	171
168	2516
168	7015
168	3688
168	1997
169	16271
169	170
169	3792
170	169
171	3016
171	6646
171	14723
171	7169
171	168
171	6326
171	3689
171	14594
171	651
171	2516
171	7015
171	14399
171	6020
171	1307
172	6859
172	2274
172	7022
172	5687
172	692
172	8082
172	3782
173	8853
174	3098
174	4708
174	6741
174	4254
174	4775
174	2337
174	5755
175	2333
176	2969
176	1519
176	6402
176	5722
176	2133
176	5562
176	3666
177	10356
177	12329
177	10437
178	10837
179	898
179	11088
180	6513
180	2742
180	5638
180	4795
180	4930
180	3080
180	6034
180	6036
181	909
181	1952
181	7649
182	3518
183	13735
183	8662
183	11041
183	17078
183	7368
183	17003
183	16810
184	17598
184	17488
184	7459
184	889
184	16671
184	1093
184	8779
184	16724
184	3639
184	7537
185	712
185	16549
186	16419
186	16683
187	1065
187	7874
188	3806
188	756
188	4499
188	3893
188	5638
188	2981
188	4930
188	4155
188	967
188	906
188	4862
188	1062
189	4628
189	5465
189	6784
189	382
189	603
189	6124
189	3639
189	325
189	16
189	16201
190	6530
190	1218
190	664
190	5833
190	6073
191	11114
191	563
192	6018
193	4634
193	4897
193	4896
193	1072
193	2339
193	4701
193	4719
193	4121
193	4097
193	4334
193	17477
193	6326
193	3692
193	4809
193	805
193	3890
193	285
194	26
194	16016
194	16139
194	613
194	693
195	67
195	14955
195	16102
196	3312
196	484
196	4809
196	6676
196	1518
196	4704
196	2989
197	5243
197	4487
197	3477
197	2965
197	7161
197	723
197	6146
197	3977
197	7185
198	6009
198	2049
198	1798
198	4219
198	373
198	727
199	16620
199	11041
199	10598
199	14009
199	794
199	12674
199	8248
199	16703
199	8527
199	10930
200	6000
200	6077
200	3951
201	14712
201	2211
201	3971
201	3366
201	4056
201	14583
201	1437
201	3710
201	3711
202	203
202	3823
202	11227
202	8939
203	3823
203	11227
203	11130
203	202
203	9612
203	5879
203	11364
204	16753
205	331
205	335
206	8909
206	10742
206	144
207	14347
207	6538
207	14584
207	10620
207	10775
207	11004
207	14651
207	15685
207	14646
207	11232
207	8495
208	6485
208	352
208	3788
208	4882
208	382
208	6855
208	276
208	4371
209	3
210	8838
210	16801
210	9679
210	9335
211	559
212	5465
212	3636
212	4117
212	16215
212	6012
212	16123
213	214
214	6037
214	4861
214	3712
214	2183
214	213
214	553
215	330
215	1941
215	2395
215	3460
215	2453
216	6
216	690
216	79
216	3846
217	2041
217	6790
217	5048
217	4820
217	1818
217	3951
217	5713
218	1387
218	6134
218	1818
218	4007
218	2827
218	6833
218	6759
218	6036
219	5465
219	2095
219	3130
220	8585
221	975
221	11001
221	8565
221	3898
221	7451
221	1090
221	5883
221	9938
221	300
221	17189
221	720
221	784
222	4340
222	3332
222	3259
222	2760
223	4793
223	3033
223	3031
223	4137
223	2934
224	609
225	4077
225	136
225	3031
225	2885
225	7792
225	2934
226	6094
227	2213
228	5621
228	1441
228	6342
228	4881
228	4171
228	5722
228	4166
228	3115
229	230
229	3494
229	3631
230	229
231	6184
232	4427
232	4110
233	234
233	4341
234	233
234	4341
234	298
235	5526
235	2467
235	3236
235	2923
235	5893
236	10817
236	11145
236	705
236	4413
236	13685
236	16251
236	11224
236	13060
237	5607
237	6386
237	6131
237	3002
237	4254
237	5742
237	4691
237	1926
237	4221
237	6799
237	4774
238	16288
238	10598
238	16016
238	847
238	16116
238	16135
238	11364
239	16023
239	16266
239	10783
239	313
239	16019
239	15486
240	10598
241	3472
241	2142
241	6885
241	6710
241	6578
241	4001
241	3002
241	4748
241	1171
241	6201
242	4628
242	2091
242	5465
242	1643
242	3639
242	325
243	8770
243	4931
243	14592
243	16019
244	1883
244	4236
244	3721
244	4213
244	270
244	2509
245	1173
245	4628
245	5465
245	1453
245	6124
245	3794
245	6172
245	1566
245	2487
245	1804
245	4750
245	6784
245	3639
245	6993
245	5936
246	2382
246	247
246	1172
246	3477
246	5148
246	5316
247	2382
247	246
247	1172
247	5316
248	6803
248	1456
248	4881
248	4196
248	1904
248	4163
248	2337
248	5755
249	3823
249	4925
249	39
249	6530
249	6416
249	17498
249	7904
249	2332
249	4261
249	2864
249	2055
249	675
249	16194
249	3693
250	1688
250	3673
250	3806
250	4631
250	5044
250	4930
250	1366
250	1602
250	4321
251	252
251	5461
252	251
253	354
253	3751
253	6813
253	254
253	2516
253	4063
253	4719
253	2245
253	5624
253	4690
254	253
254	4124
254	4163
255	6749
255	6416
255	5806
255	1956
255	2333
256	4777
256	6902
256	4333
256	5930
256	3623
256	4078
257	5465
257	6784
257	16580
257	6951
257	3794
258	3848
258	3853
258	7192
258	6075
258	3874
258	5079
259	14551
259	12705
260	1883
260	3834
260	4251
260	6005
260	3721
260	7027
260	2509
260	4863
261	2303
261	4226
261	1442
261	3258
261	2129
262	4853
262	4610
262	4219
262	660
262	927
262	4103
262	4410
263	1965
263	389
263	6150
263	14469
264	14031
264	14597
264	1648
265	66
266	6
266	4820
266	10598
266	6062
266	127
266	5713
267	5494
267	766
267	1775
267	4213
267	3590
267	4112
268	6888
268	632
268	731
268	274
269	1804
269	5465
269	3794
269	1157
269	16560
270	244
271	293
271	1626
271	7505
271	320
271	716
271	1735
271	4399
271	2394
271	1802
272	16483
273	39
274	6888
274	268
274	4112
274	747
275	7979
276	5636
276	8938
276	208
277	3833
277	1934
277	4332
277	4836
277	5926
278	2027
278	3786
278	5477
278	2297
278	4508
278	1982
279	41
279	10916
280	4275
280	4155
280	3945
281	6437
282	3813
282	3087
282	4275
283	3
284	1125
284	8746
284	1018
284	7575
284	7608
284	1122
284	16019
284	17022
285	6642
285	5767
285	3966
285	6811
285	2557
285	6227
285	6248
285	193
285	4578
286	4105
286	3813
286	4565
287	3890
288	4332
288	6281
289	369
290	7575
290	11114
290	7608
290	17022
291	875
291	5410
291	3353
291	5465
291	417
291	5965
291	2965
291	4072
291	3935
291	5161
291	4140
292	13138
292	16336
292	7553
292	13212
292	7467
293	2112
293	1801
293	5458
293	1626
293	6159
293	2392
293	7198
293	271
293	7752
294	5465
294	4168
294	3661
294	15719
294	5745
294	7015
294	4719
294	4147
294	6772
294	5958
295	3735
295	2745
296	6016
296	2383
296	4268
296	5483
296	4935
296	4639
296	5430
296	1435
296	4753
296	2049
296	419
296	6101
296	1798
296	5198
296	5793
296	4371
296	5808
296	7290
296	5791
296	7057
297	8234
298	2940
298	234
298	2209
298	6755
298	3918
299	3833
299	4805
299	1487
299	4771
299	5504
300	221
301	4132
301	4820
301	4155
301	2405
301	5713
302	7059
302	780
302	557
302	410
302	6073
303	304
303	3751
303	6265
304	3751
304	6813
304	330
304	4488
304	3396
304	487
304	3398
304	4704
304	4396
304	4721
304	962
304	6265
304	6173
304	4139
304	4690
304	4589
304	3493
304	320
304	1451
304	3077
304	4353
304	4171
304	3129
304	3127
304	303
304	2214
304	18
304	5973
304	4270
304	5447
304	7899
304	4343
304	505
304	7076
304	1556
304	5624
304	5438
304	3312
304	2050
304	5622
304	2813
304	2121
304	7485
304	6823
304	1305
304	4467
305	940
306	7623
306	599
306	791
306	7530
306	3509
307	708
308	6542
308	16350
308	4014
308	6482
308	3594
308	15977
308	3932
308	4315
308	4215
308	3873
308	4216
309	14431
309	14288
310	3751
310	6813
311	12570
311	6515
311	16575
312	3614
312	5821
312	1424
313	16023
313	17634
313	7281
313	16266
313	16387
313	10783
313	239
313	4366
313	15966
313	16019
314	6855
314	603
315	3993
315	4324
315	5837
315	4416
316	13139
317	3751
317	4719
317	3016
317	4271
317	4757
317	5811
317	4319
317	6326
317	3685
317	1811
317	2516
317	6148
317	7015
317	1844
318	6428
318	5788
318	6172
319	3599
319	5753
319	7022
319	5510
319	1593
319	4827
319	5979
320	3751
320	4945
320	6813
320	6403
320	4488
320	5893
320	4719
320	4505
320	3795
320	3900
320	6265
320	6173
320	148
320	4690
320	304
320	2309
320	5702
320	4608
320	1451
320	1844
320	4836
320	271
321	420
321	16016
321	11321
321	16578
322	4608
322	9
323	4323
323	1176
324	3922
324	5803
324	2162
325	16492
325	5465
325	1525
325	16506
325	770
325	603
325	6124
325	16323
325	6123
325	16330
325	16554
325	3793
325	6217
325	16600
325	4569
325	493
325	17384
325	2992
325	16319
325	16318
325	5749
325	16900
325	16321
325	674
325	16564
325	189
325	3639
325	555
325	16
325	6374
325	16002
325	16460
325	16478
325	16005
325	16899
325	4391
325	16873
325	1830
325	17351
325	16477
325	4192
325	16952
325	17286
325	17593
325	16414
325	16210
325	31
325	6951
325	242
325	16055
325	15997
326	9233
326	10598
326	10629
326	947
326	11364
326	127
327	4619
327	2385
328	12707
329	7424
329	3853
329	3854
329	5387
329	4257
329	564
329	2402
329	5444
329	5804
329	4109
329	7380
329	4619
329	7746
329	6198
329	1711
329	7435
329	6214
329	4579
330	3751
330	6813
330	1985
330	4397
330	4721
330	304
330	215
330	1991
330	5621
330	5771
330	4353
330	3742
330	3460
331	1152
331	205
331	904
332	16306
332	17282
332	4913
332	5811
332	5261
332	3901
333	4877
333	6106
334	11935
335	16586
335	10598
335	205
335	12970
335	11937
335	1007
335	5879
335	7229
335	13051
336	11048
336	6
336	10616
336	401
337	1187
337	4565
337	4030
337	347
337	559
338	2254
338	3315
338	767
338	5523
339	6642
339	34
339	8
339	3966
339	3639
339	7063
340	16566
340	127
341	6202
341	3823
341	552
341	446
341	4260
341	1218
341	5833
341	596
341	6073
342	9618
342	580
343	16174
344	345
344	4820
344	11227
344	3792
344	508
344	5713
345	344
346	71
347	6322
347	1808
347	1187
347	5541
347	3307
347	337
348	2224
349	6474
349	3655
349	922
349	1419
349	6007
349	6974
349	5884
349	3078
350	1256
350	5638
350	5523
350	3890
351	8840
352	3788
352	208
353	7868
353	7721
353	7209
353	8809
353	991
354	4319
354	2516
354	253
354	6806
354	4690
355	2027
355	3301
355	2867
355	2476
355	357
355	1768
356	2220
356	6437
356	5463
356	4353
356	2390
356	5462
356	358
357	355
357	1768
358	2220
358	6437
358	3712
358	5463
358	2395
358	4353
358	2169
358	2390
358	356
358	5217
358	5462
359	1947
359	1797
359	6123
360	3751
360	724
360	6813
360	3312
360	3493
360	3345
360	3324
360	4662
360	5349
360	4704
360	2427
360	7135
361	590
361	5582
361	4263
362	1218
363	6995
363	5465
363	1931
363	6941
363	15975
363	3794
363	16312
363	2225
363	2341
363	1168
363	6784
363	4391
363	6951
363	16191
363	3639
363	16101
363	16391
364	9046
364	9872
364	9465
364	9075
364	9587
365	3672
365	1419
365	4459
365	4943
365	3742
365	3938
365	4163
366	3718
366	5582
366	2241
366	3755
367	3
368	3721
369	9016
369	289
369	8744
369	7647
369	997
370	4105
370	6831
370	3260
370	1340
371	7608
371	977
371	1036
371	758
372	4160
372	3098
372	3672
372	4943
372	3742
372	4693
372	4552
372	604
372	387
372	3937
373	198
373	664
374	389
374	14318
375	4590
375	4589
375	3796
375	2102
375	1858
376	6973
376	4339
376	2033
377	6416
378	3823
378	6530
378	6074
378	6073
379	4523
379	4185
379	4943
379	4124
379	4693
379	4552
379	5723
379	706
379	3672
379	4385
379	3742
379	4163
379	3937
380	2377
380	3387
380	4589
380	3022
380	4063
380	3390
380	3391
380	2245
380	2538
380	4049
381	14030
381	14131
381	14130
382	1992
382	189
382	4371
382	208
383	3638
383	3881
383	6647
384	6542
384	2742
384	4126
384	6416
384	4264
384	6036
384	4014
384	6482
384	7132
384	2020
384	4215
384	4565
384	7365
384	16664
385	4339
385	2845
385	3936
386	475
386	3735
386	12851
387	3672
387	4943
387	4385
387	372
387	3742
387	4693
388	4296
388	6848
388	2049
388	591
388	5314
388	5315
388	4731
389	263
389	374
389	14469
389	14310
389	1648
390	1186
390	2196
391	2049
391	6741
391	1856
391	2530
391	1779
391	5808
391	6582
391	7057
392	6193
392	4251
392	1333
392	3721
392	3590
393	5484
393	4163
394	968
394	4820
394	7666
394	72
394	3725
394	6408
394	7421
394	1062
394	5659
394	5713
394	1843
395	6273
395	6841
395	3663
395	3636
395	4931
395	687
395	3659
395	5983
395	7008
395	16119
395	16251
395	6826
396	42
396	397
397	739
397	47
397	7556
397	11842
397	396
398	16987
398	5384
399	10598
399	11004
399	17423
399	561
399	9930
399	11364
400	9913
400	48
400	1055
400	712
400	16568
400	5035
401	11048
401	9424
401	336
401	711
401	4366
401	4916
401	4261
401	16509
401	6073
402	11083
403	3823
403	6530
403	4916
403	664
404	16570
404	1526
404	5926
405	2468
405	3708
405	5636
406	446
406	1218
406	410
407	0
407	7615
407	9873
408	4795
408	2418
408	2314
408	1292
408	6036
408	3673
408	7308
408	5638
408	4930
408	3080
408	2504
408	4577
408	409
409	408
409	4795
409	4930
410	5608
410	826
410	780
410	1130
410	479
410	406
410	557
410	1189
410	302
410	6073
411	14353
412	14353
412	16047
412	7979
413	7449
413	6143
413	3893
413	3884
413	950
413	1266
413	4795
413	1302
413	906
413	1283
413	7400
413	3806
413	6571
413	5638
413	4930
413	1303
413	6464
414	651
414	684
414	680
414	127
415	437
415	9292
415	9619
416	1934
416	6281
416	2141
416	1848
416	6877
416	6297
416	5818
416	2098
416	32
416	4339
416	4332
416	4455
416	4651
416	7047
417	291
417	7435
417	5934
417	4216
418	12838
418	13035
418	13165
419	2049
419	6101
419	4200
419	5793
419	4598
419	296
420	321
421	11048
421	16358
421	16356
421	9314
421	10598
421	11364
421	127
422	4334
422	3751
422	3076
422	4634
422	6813
422	5463
422	7015
422	16259
422	5462
422	16260
422	2545
423	4334
423	4047
423	4634
423	2220
423	5463
423	2390
423	5462
423	16260
423	17251
424	4860
424	1588
424	3000
425	2049
425	1798
425	4219
425	6438
425	5899
425	5765
426	16188
426	16168
426	10629
426	11079
426	10939
426	11364
426	127
426	12918
427	146
428	6848
428	4598
428	4731
428	5959
429	7509
429	16650
429	17715
429	16472
429	16162
429	757
429	16674
429	17135
429	16442
429	16802
429	17513
429	13340
429	8637
429	17710
429	17624
429	17643
429	1091
429	16231
429	9334
429	16757
429	16276
429	16381
429	8710
429	11488
429	8544
430	3814
431	591
432	4686
432	3315
433	6584
433	6614
433	1865
433	4836
433	5294
434	14932
434	14292
434	1045
434	14538
435	7615
435	684
435	509
436	4014
436	4315
436	1854
436	3356
436	3125
436	2253
436	5092
437	3959
437	1803
437	16021
437	415
438	2529
439	7525
439	5789
439	1242
439	7149
440	3931
440	1871
440	5621
440	5687
441	7041
441	6205
441	1507
442	11003
442	10914
443	4795
443	5564
443	4963
443	6605
444	3718
444	2304
444	6299
444	6755
444	1468
445	42
445	579
446	341
446	1218
446	406
447	16485
447	4701
447	3016
447	1998
447	133
447	4334
447	4317
447	6326
447	4319
447	3689
447	6810
447	7015
447	4316
447	6020
448	3878
448	3644
448	3879
448	4619
448	4654
448	16413
448	6620
448	6619
448	3642
449	3637
450	6482
450	58
450	1692
450	2253
451	1725
451	1256
451	4450
451	2734
451	5523
451	6672
451	6036
451	4164
451	3890
452	6075
452	2111
453	6273
453	4931
453	3664
453	15640
453	4588
453	3663
453	16374
453	3636
453	6314
453	15719
453	15737
453	3790
453	849
454	1855
454	6034
455	4047
455	6273
455	6841
455	3636
455	4931
455	7008
455	703
456	9714
457	6692
457	5991
457	6416
457	6607
457	463
457	6595
458	3751
458	4270
458	4530
458	3387
458	6143
458	4064
458	3688
458	4690
458	6805
458	3848
458	1532
458	4608
458	665
458	1991
458	6629
458	4357
459	4569
459	4907
459	6323
459	3639
459	4803
459	6712
460	6576
460	7543
461	5979
462	1927
462	3993
462	4602
462	7287
462	6705
462	7093
463	5465
463	457
463	5991
463	4261
464	9735
465	6576
466	4017
466	6748
466	2843
466	5911
466	5912
466	4025
467	6634
468	14052
469	6385
469	6513
469	6349
469	6546
469	4080
469	4171
469	3744
469	694
469	506
469	4066
469	2046
470	5167
470	2261
470	6416
470	1897
470	2864
471	6
472	5606
472	16474
472	12599
472	3639
473	2896
473	6513
473	6785
474	3751
474	6651
474	2058
475	2456
475	386
476	6348
476	1441
476	1196
476	4377
476	4110
477	4328
477	2087
477	1822
478	41
479	1057
479	7613
479	410
479	1141
480	5974
480	927
481	1842
481	4305
481	6799
482	1227
482	5969
482	2282
483	6601
483	6281
483	4339
483	4398
483	4592
484	4477
484	5349
484	4704
484	196
485	9618
485	9214
486	14414
486	9196
487	304
487	3751
487	3076
487	4634
487	6813
487	2336
487	2161
487	5462
487	2545
487	17251
488	830
489	1937
489	1984
489	2338
490	16188
490	5465
490	4192
490	10598
490	10629
490	127
491	5465
491	4628
491	5429
491	6784
491	6951
491	6124
491	3639
491	3794
491	1797
491	6123
492	17139
492	3792
492	14832
492	12805
493	16990
493	16120
493	4569
493	16967
493	1931
493	676
493	674
493	325
493	1566
493	16375
493	1782
493	823
494	15442
494	2390
494	5462
494	14154
495	525
495	15
495	10916
496	6989
496	4930
496	4155
497	8909
497	12780
497	7371
497	1084
497	992
498	2273
499	1128
499	989
499	1028
499	9665
500	6016
500	1521
500	5270
500	6085
500	5234
500	5315
500	1822
500	6216
501	503
502	5465
502	4569
502	4192
502	5967
502	7910
502	4803
502	1259
502	16532
502	17019
502	17464
502	2341
502	2342
502	1804
502	16614
502	16391
503	501
503	14597
504	6561
504	4052
505	304
505	4270
505	3387
505	4589
505	1991
505	2222
505	6823
505	3795
505	6265
505	3129
506	3833
506	5582
506	2845
506	469
506	2391
506	2562
507	932
507	1026
507	1042
507	758
507	528
508	344
508	15718
509	932
509	15
509	435
509	758
509	3123
510	5865
511	6487
511	4881
512	5465
512	141
512	3460
513	5967
513	4191
513	12761
513	4803
513	2047
513	6237
513	3715
513	6051
513	1566
513	6719
513	2342
513	1804
513	4859
513	676
513	2318
513	15430
513	17307
514	16337
514	1804
514	5290
514	2382
514	7754
514	5316
514	605
515	4477
515	4251
515	5837
515	5647
515	6778
516	518
516	141
516	520
517	1480
517	4341
517	1553
517	2391
518	3145
518	1986
518	1985
518	2469
518	1941
518	3665
518	6850
518	4079
518	4700
518	520
518	3927
518	516
518	6808
518	6299
518	2056
518	4461
519	14373
519	14052
519	14538
519	6094
520	518
520	6258
520	3145
520	2294
520	4079
520	4461
520	3927
520	516
521	6055
521	4639
521	5742
521	4264
521	6520
521	1008
521	6519
521	6706
521	6799
521	7093
521	3606
521	4603
521	5909
522	6193
522	4236
522	3590
523	5465
524	128
525	495
525	848
526	1133
526	5158
526	609
526	616
527	12743
527	16347
527	10821
527	15493
527	8908
527	10823
527	12926
527	10629
527	11116
527	14185
527	680
527	12597
527	15414
527	8953
527	17196
527	8750
527	14585
527	10692
527	11004
527	11003
527	10825
527	9499
527	17465
527	9873
528	507
529	16342
529	892
529	7652
529	47
529	16344
529	17036
529	17647
529	15751
530	3076
530	1654
530	548
530	7015
530	4354
530	5255
530	16260
530	2545
531	17141
531	31
531	844
531	3639
531	4803
531	3793
531	16558
531	2799
532	880
532	682
532	11321
532	15598
532	16106
532	10781
533	4334
533	6184
533	6335
533	59
533	11051
533	11355
533	4354
533	17229
533	14652
533	2545
533	16212
533	13340
534	3751
534	6273
534	4601
534	3493
534	3397
534	6951
534	6620
534	4396
534	17369
534	3790
534	5443
534	2307
534	3288
535	5930
535	4254
535	4080
535	5810
535	5743
535	4016
535	3615
535	6349
535	6198
535	4658
535	2787
535	4305
535	6200
536	3249
536	3258
537	14233
537	9196
538	4438
538	7140
538	7323
538	2328
539	15630
539	616
540	3806
540	7154
540	2365
